zip,city,ev_2025,ev_2021,station_count,l2_ports,dcfc_ports,total_ports,total_ports_2021,ports_within_radius,evs_within_radius,evs_per_port_nearby,access_class,evs_per_port,vs_state_avg,evs_added,ports_added,service_category
90001,,561,99,0,0,0,0,0,7173.0,138704.0,19.33695803708351,"Fewer than 1,000 EVs",,,462,0,"Fewer than 1,000 EVs"
90002,Los Angeles,566,89,3,5,2,7,1,5615.0,132608.0,23.61674087266251,"Fewer than 1,000 EVs",80.85714285714286,2.4297874870632423,477,6,"Fewer than 1,000 EVs"
90003,Los Angeles,691,81,3,3,0,3,0,7302.0,155087.0,21.238975623116954,"Fewer than 1,000 EVs",230.33333333333334,6.921603106551769,610,3,"Fewer than 1,000 EVs"
90004,Los Angeles,2718,738,15,107,0,107,25,9415.0,192669.0,20.46404673393521,Well served,25.401869158878505,0.7633357010809625,1980,82,At or above average
90005,Los Angeles,1824,327,19,105,0,105,29,9612.0,193529.0,20.134103204327925,Well served,17.37142857142857,0.5220179477506894,1497,76,At or above average
90006,Los Angeles,1203,193,10,39,0,39,20,9489.0,182976.0,19.28295921593424,Well served,30.846153846153847,0.926938499074004,1010,19,At or above average
90007,Los Angeles,714,121,49,157,0,157,46,9006.0,177027.0,19.656562291805464,"Fewer than 1,000 EVs",4.547770700636943,0.13666221624926386,593,111,"Fewer than 1,000 EVs"
90008,Los Angeles,1508,355,10,10,0,10,0,9354.0,184240.0,19.696386572589265,Locally sparse - chargers nearby,150.8,4.531596592480493,1153,10,Severely underserved (>3x state avg)
90009,,24,8,0,0,0,0,0,,,,No location data,,,16,0,"Fewer than 1,000 EVs"
90010,Los Angeles,726,162,8,47,6,53,36,9618.0,191207.0,19.880120607194844,"Fewer than 1,000 EVs",13.69811320754717,0.4116334425380158,564,17,"Fewer than 1,000 EVs"
90011,Los Angeles,899,124,8,20,0,20,0,8003.0,162438.0,20.297138573035113,"Fewer than 1,000 EVs",44.95,1.3507643689124544,775,20,"Fewer than 1,000 EVs"
90012,Los Angeles,2652,977,63,449,40,489,230,7588.0,149909.0,19.75606220347918,Well served,5.423312883435583,0.16297258741732254,1675,259,At or above average
90013,Los Angeles,723,221,14,81,2,83,4,7754.0,155074.0,19.99922620582925,"Fewer than 1,000 EVs",8.710843373493976,0.26176411239361125,502,79,"Fewer than 1,000 EVs"
90014,Los Angeles,483,181,29,76,0,76,5,8278.0,155228.0,18.75187243295482,"Fewer than 1,000 EVs",6.355263157894737,0.19097804290870427,302,71,"Fewer than 1,000 EVs"
90015,Los Angeles,1512,389,76,267,12,279,41,8335.0,172810.0,20.733053389322137,Well served,5.419354838709677,0.16285364668792732,1123,238,At or above average
90016,Los Angeles,2051,434,21,33,3,36,6,9586.0,184127.0,19.207907364907157,Well served,56.97222222222222,1.712036658410236,1617,30,Below average
90017,Los Angeles,1417,375,43,100,1,101,23,8595.0,164592.0,19.149738219895287,Well served,14.029702970297029,0.4215978393482192,1042,78,At or above average
90018,Los Angeles,1360,312,9,14,0,14,0,9806.0,178827.0,18.23648786457271,Locally sparse - chargers nearby,97.14285714285714,2.9191793130795136,1048,14,Below average
90019,Los Angeles,3036,780,11,26,1,27,3,10216.0,196790.0,19.262920908379012,Locally sparse - chargers nearby,112.44444444444444,3.378997753897921,2256,24,Severely underserved (>3x state avg)
90020,Los Angeles,1512,387,8,56,10,66,2,9565.0,190358.0,19.901515943544172,Well served,22.90909090909091,0.6884267791807838,1125,64,At or above average
90021,Los Angeles,381,112,13,48,44,92,30,7546.0,147369.0,19.529419560031805,"Fewer than 1,000 EVs",4.141304347826087,0.12444774980791341,269,62,"Fewer than 1,000 EVs"
90022,Los Angeles,799,135,1,0,6,6,0,5042.0,115894.0,22.98571995239984,"Fewer than 1,000 EVs",133.16666666666666,4.0017083083465,664,6,"Fewer than 1,000 EVs"
90023,Los Angeles,506,112,1,2,0,2,0,6171.0,125144.0,20.27937125263329,"Fewer than 1,000 EVs",253.0,7.602744946270322,394,2,"Fewer than 1,000 EVs"
90024,Los Angeles,3195,1102,19,61,0,61,49,8210.0,181044.0,22.051644336175396,Well served,52.377049180327866,1.5739499840169557,2093,12,Below average
90025,Los Angeles,4128,1247,115,533,27,560,365,7667.0,159638.0,20.82144254597626,Well served,7.371428571428571,0.22151419493368074,2881,195,At or above average
90026,Los Angeles,2891,977,20,46,2,48,13,8092.0,164645.0,20.346638655462183,Well served,60.229166666666664,1.8099090612374424,1914,35,Below average
90027,Los Angeles,3074,1072,20,122,26,148,38,7962.0,174444.0,21.909570459683497,Well served,20.77027027027027,0.6241544163239763,2002,110,At or above average
90028,Los Angeles,1955,431,83,291,36,327,99,9129.0,176040.0,19.28360170883996,Well served,5.978593272171254,0.1796589714853982,1524,228,At or above average
90029,Los Angeles,945,227,17,46,0,46,16,8553.0,176752.0,20.66549748626213,"Fewer than 1,000 EVs",20.543478260869566,0.6173392313305941,718,30,"Fewer than 1,000 EVs"
90030,Los Angeles,0,0,1,7,0,7,0,,,,No location data,0.0,0.0,0,7,"Fewer than 1,000 EVs"
90031,Los Angeles,1261,278,7,5,16,21,1,6967.0,149972.0,21.52605138510119,Well served,60.04761904761905,1.8044534871535622,983,20,Below average
90032,Los Angeles,1437,388,42,120,22,142,0,5994.0,142197.0,23.723223223223226,Well served,10.119718309859154,0.3041013329563673,1049,142,At or above average
90033,Los Angeles,542,103,36,153,14,167,2,6499.0,146052.0,22.472995845514696,"Fewer than 1,000 EVs",3.245508982035928,0.09752876289031064,439,165,"Fewer than 1,000 EVs"
90034,Los Angeles,3692,997,36,82,46,128,35,9210.0,178100.0,19.33767643865364,Well served,28.84375,0.8667655120315597,2695,93,At or above average
90035,Los Angeles,2685,658,24,50,0,50,19,9441.0,191542.0,20.288316915580975,Well served,53.7,1.6137051526273372,2027,31,Below average
90036,Los Angeles,3284,860,29,135,0,135,30,10083.0,203814.0,20.213626896756917,Well served,24.325925925925926,0.731003203148931,2424,105,At or above average
90037,Los Angeles,652,105,9,16,2,18,1,8671.0,159456.0,18.389574443547456,"Fewer than 1,000 EVs",36.22222222222222,1.088491371314943,547,17,"Fewer than 1,000 EVs"
90038,Los Angeles,1325,288,62,403,83,486,207,9403.0,183605.0,19.526215037753907,Well served,2.7263374485596708,0.08192746347377297,1037,279,At or above average
90039,Los Angeles,2409,894,42,88,2,90,5,7721.0,160894.0,20.838492423261236,Well served,26.766666666666666,0.8043483783735268,1515,85,At or above average
90040,Commerce,368,97,3,2,60,62,2,4343.0,102401.0,23.578402026249137,"Fewer than 1,000 EVs",5.935483870967742,0.17836351780106327,271,60,"Fewer than 1,000 EVs"
90041,Los Angeles,1835,611,17,21,0,21,2,6531.0,137952.0,21.12264584290308,Locally sparse - chargers nearby,87.38095238095238,2.625830411520053,1224,19,Below average
90042,Los Angeles,2721,830,19,230,8,238,135,6326.0,145679.0,23.02861207714195,Well served,11.432773109243698,0.34355912244331127,1891,103,At or above average
90043,Los Angeles,1982,440,7,9,0,9,0,9083.0,170098.0,18.727072553121214,Locally sparse - chargers nearby,220.22222222222223,6.617760423147905,1542,9,Severely underserved (>3x state avg)
90044,Los Angeles,1114,158,12,41,5,46,22,6687.0,151081.0,22.59324061612083,Well served,24.217391304347824,0.7277416970394517,956,24,At or above average
90045,Los Angeles,14524,1158,79,424,15,439,160,6318.0,141831.0,22.44871794871795,Well served,33.08428246013668,0.9941951038529011,13366,279,At or above average
90046,West Hollywood,4662,1622,50,359,10,369,132,9443.0,189374.0,20.054431854283596,Well served,12.634146341463415,0.37966083892490377,3040,237,At or above average
90047,Los Angeles,1422,245,8,7,8,15,4,7586.0,153712.0,20.262588979699448,Locally sparse - chargers nearby,94.8,2.848775576705243,1177,11,Below average
90048,Los Angeles,2423,710,44,212,16,228,71,9880.0,200326.0,20.27591093117409,Well served,10.62719298245614,0.31935113731386505,1713,157,At or above average
90049,Los Angeles,5801,2154,35,190,4,194,95,6796.0,149857.0,22.0507651559741,Well served,29.9020618556701,0.8985681804595195,3647,99,At or above average
90050,,2,0,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
90051,,5,3,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
90053,,4,1,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
90054,,3,0,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
90055,,1,1,0,0,0,0,0,,,,No location data,,,0,0,"Fewer than 1,000 EVs"
90056,Los Angeles,849,266,5,15,0,15,8,8620.0,166842.0,19.35522041763341,"Fewer than 1,000 EVs",56.6,1.7008512409442698,583,7,"Fewer than 1,000 EVs"
90057,Los Angeles,769,183,6,58,0,58,40,8796.0,168677.0,19.176557526148247,"Fewer than 1,000 EVs",13.258620689655173,0.39842652744186163,586,18,"Fewer than 1,000 EVs"
90058,Vernon,223,74,24,4,41,45,0,6051.0,125354.0,20.71624524871922,"Fewer than 1,000 EVs",4.955555555555556,0.14891630417376214,149,45,"Fewer than 1,000 EVs"
90059,Los Angeles,569,89,4,11,8,19,4,5224.0,124728.0,23.875957120980093,"Fewer than 1,000 EVs",29.94736842105263,0.8999296597519894,480,15,"Fewer than 1,000 EVs"
90061,Los Angeles,437,63,5,5,0,5,2,5015.0,124607.0,24.846859421734795,"Fewer than 1,000 EVs",87.4,2.626402799620657,374,3,"Fewer than 1,000 EVs"
90062,Los Angeles,687,110,1,1,0,1,0,9204.0,174975.0,19.010756192959583,"Fewer than 1,000 EVs",687.0,20.644607818528502,577,1,"Fewer than 1,000 EVs"
90063,Los Angeles,1331,326,1,4,0,4,4,6155.0,136906.0,22.243054427294883,Locally sparse - chargers nearby,332.75,9.999262374985967,1005,0,Severely underserved (>3x state avg)
90064,Los Angeles,3716,1149,51,149,22,171,41,8399.0,170829.0,20.33920704845815,Well served,21.730994152046783,0.6530245295134529,2567,130,At or above average
90065,Los Angeles,2858,928,9,23,0,23,2,7110.0,155661.0,21.89324894514768,Locally sparse - chargers nearby,124.26086956521739,3.7340857632652655,1930,21,Severely underserved (>3x state avg)
90066,Los Angeles,4951,1589,22,146,12,158,12,7148.0,153106.0,21.419418019026303,Well served,31.335443037974684,0.9416418229095003,3362,146,At or above average
90067,Los Angeles,925,356,85,348,3,351,30,9041.0,177339.0,19.614976219444753,"Fewer than 1,000 EVs",2.635327635327635,0.07919258443183279,569,321,"Fewer than 1,000 EVs"
90068,Los Angeles,2792,1078,66,167,1,168,31,8576.0,181080.0,21.11473880597015,Well served,16.61904761904762,0.4994086177768384,1714,137,At or above average
90069,West Hollywood,2466,851,35,74,8,82,38,9361.0,205529.0,21.95588078196774,Well served,30.073170731707318,0.9037100663984678,1615,44,At or above average
90070,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90071,Los Angeles,46,30,53,119,4,123,30,8236.0,164046.0,19.91816415735794,"Fewer than 1,000 EVs",0.37398373983739835,0.011238351731367807,16,93,"Fewer than 1,000 EVs"
90072,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90073,,5,0,0,0,0,0,0,7296.0,163382.0,22.393366228070175,"Fewer than 1,000 EVs",,,5,0,"Fewer than 1,000 EVs"
90074,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90075,,3,1,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
90076,,1,2,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90077,Los Angeles,1867,686,6,85,0,85,5,7653.0,164405.0,21.482425192734876,Well served,21.96470588235294,0.6600476547168886,1181,80,At or above average
90078,,13,5,0,0,0,0,0,,,,No location data,,,8,0,"Fewer than 1,000 EVs"
90079,,0,1,0,0,0,0,0,8313.0,155957.0,18.76061590280284,"Fewer than 1,000 EVs",,,-1,0,"Fewer than 1,000 EVs"
90080,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90081,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90082,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90083,,3,1,0,0,0,0,0,,,,No location data,,,2,0,"Fewer than 1,000 EVs"
90086,,12,2,0,0,0,0,0,,,,No location data,,,10,0,"Fewer than 1,000 EVs"
90089,Los Angeles,26,17,12,59,0,59,0,9135.0,167548.0,18.341324575807334,"Fewer than 1,000 EVs",0.4406779661016949,0.01324253825973259,9,59,"Fewer than 1,000 EVs"
90091,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90093,,6,7,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90094,Los Angeles,1572,557,21,37,15,52,25,6854.0,151491.0,22.10256784359498,Well served,30.23076923076923,0.9084459604391111,1015,27,At or above average
90095,Los Angeles,147,42,5,41,6,47,47,7898.0,174161.0,22.0512788047607,"Fewer than 1,000 EVs",3.127659574468085,0.09398734396617082,105,0,"Fewer than 1,000 EVs"
90201,Bell,1316,190,4,0,4,4,0,4554.0,100176.0,21.99736495388669,Locally sparse - chargers nearby,329.0,9.886573467679588,1126,4,Severely underserved (>3x state avg)
90202,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90203,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90204,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90209,,36,64,0,0,0,0,0,,,,No location data,,,-28,0,"Fewer than 1,000 EVs"
90210,Beverly Hills,3759,1371,53,100,0,100,37,8851.0,177154.0,20.01513953225624,Well served,37.59,1.1295936068391361,2388,63,Below average
90211,Beverly Hills,1282,382,4,7,0,7,0,9650.0,192492.0,19.947357512953367,Locally sparse - chargers nearby,183.14285714285714,5.503511587305789,900,7,Severely underserved (>3x state avg)
90212,Beverly Hills,1731,513,18,54,0,54,14,9502.0,184405.0,19.406966954325405,Well served,32.05555555555556,0.9632814743078559,1218,40,At or above average
90213,,26,5,0,0,0,0,0,,,,No location data,,,21,0,"Fewer than 1,000 EVs"
90220,Compton,884,157,4,6,4,10,4,3291.0,103202.0,31.35885749012458,"Fewer than 1,000 EVs",88.4,2.656453174902358,727,6,"Fewer than 1,000 EVs"
90221,Compton,655,117,12,20,2,22,0,2760.0,88331.0,32.00398550724638,"Fewer than 1,000 EVs",29.772727272727273,0.8946816277051852,538,22,"Fewer than 1,000 EVs"
90222,,410,63,0,0,0,0,0,4322.0,116905.0,27.048819990745024,"Fewer than 1,000 EVs",,,347,0,"Fewer than 1,000 EVs"
90223,,5,2,0,0,0,0,0,,,,No location data,,,3,0,"Fewer than 1,000 EVs"
90224,,1,2,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90230,Culver City,2458,775,34,71,29,100,45,8395.0,165077.0,19.663728409767717,Well served,24.58,0.7386382244242076,1683,55,At or above average
90231,,14,5,0,0,0,0,0,,,,No location data,,,9,0,"Fewer than 1,000 EVs"
90232,Culver City,1629,571,65,208,17,225,39,8998.0,173254.0,19.254723271838188,Well served,7.24,0.21756471703951435,1058,186,At or above average
90236,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90237,,1,0,0,0,0,0,0,,,,No location data,,,1,0,"Fewer than 1,000 EVs"
90239,,11,4,0,0,0,0,0,,,,No location data,,,7,0,"Fewer than 1,000 EVs"
90240,Downey,1377,342,3,2,20,22,12,2817.0,93995.0,33.36705715299964,Well served,62.59090909090909,1.8808803074046414,1035,10,Below average
90241,Downey,1770,447,22,43,19,62,42,2686.0,89957.0,33.49106478034252,Well served,28.548387096774192,0.8578897459453314,1323,20,At or above average
90242,Downey,1241,268,8,80,6,86,86,2485.0,87378.0,35.162173038229376,Well served,14.430232558139535,0.4336339037743115,973,0,At or above average
90245,El Segundo,1562,549,61,162,4,166,48,4957.0,125201.0,25.257413758321565,Well served,9.409638554216867,0.2827631698193781,1013,118,At or above average
90247,Gardena,1551,343,8,45,11,56,6,3322.0,108469.0,32.65171583383504,Well served,27.696428571428573,0.8322880725342511,1208,50,At or above average
90248,Carson,672,215,21,35,32,67,0,3382.0,113648.0,33.603784742755764,"Fewer than 1,000 EVs",10.029850746268657,0.30140077894482076,457,67,"Fewer than 1,000 EVs"
90249,Gardena,1115,236,2,30,0,30,2,3730.0,114461.0,30.686595174262735,Well served,37.166666666666664,1.116872281303216,879,28,Below average
90250,Hawthorne,3212,846,21,40,41,81,50,3864.0,126977.0,32.86154244306418,Well served,39.65432098765432,1.1916272272200399,2366,31,Below average
90251,,15,0,0,0,0,0,0,,,,No location data,,,15,0,"Fewer than 1,000 EVs"
90254,Hermosa Beach,2426,997,6,30,28,58,30,2661.0,100601.0,37.80571213829388,Well served,41.827586206896555,1.2569346626449367,1429,28,Below average
90255,Huntington Park,829,154,2,0,18,18,0,5347.0,116359.0,21.76154853188704,"Fewer than 1,000 EVs",46.05555555555556,1.3839867282516682,675,18,"Fewer than 1,000 EVs"
90256,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90260,Lawndale,1069,246,2,2,8,10,0,3158.0,115592.0,36.60291323622546,Locally sparse - chargers nearby,106.9,3.212385117613824,823,10,Severely underserved (>3x state avg)
90262,Lynwood,849,149,4,8,0,8,6,4271.0,90117.0,21.09974244907516,"Fewer than 1,000 EVs",106.125,3.1890960767705057,700,2,"Fewer than 1,000 EVs"
90263,Malibu,13,0,6,12,0,12,2,436.0,12860.0,29.495412844036696,"Fewer than 1,000 EVs",1.0833333333333333,0.03255457322184262,13,10,"Fewer than 1,000 EVs"
90264,,23,10,0,0,0,0,0,,,,No location data,,,13,0,"Fewer than 1,000 EVs"
90265,Malibu,1786,874,58,140,40,180,23,525.0,20849.0,39.712380952380954,Well served,9.922222222222222,0.2981665014062098,912,157,At or above average
90266,Manhattan Beach,5316,2437,38,89,38,127,91,3329.0,111519.0,33.49924902373085,Well served,41.85826771653543,1.257856653523794,2879,36,Below average
90267,,21,10,0,0,0,0,0,,,,No location data,,,11,0,"Fewer than 1,000 EVs"
90269,,0,1,0,0,0,0,0,,,,No location data,,,-1,0,"Fewer than 1,000 EVs"
90270,,288,46,0,0,0,0,0,4660.0,108516.0,23.28669527896996,"Fewer than 1,000 EVs",,,242,0,"Fewer than 1,000 EVs"
90272,Pacific Palisades,2424,1703,9,23,10,33,16,4366.0,114836.0,26.302336234539624,Locally sparse - chargers nearby,73.45454545454545,2.2073366570558464,721,17,Below average
90274,Rolling Hills Estates,4128,1669,8,22,5,27,10,1539.0,58839.0,38.23196881091618,Locally sparse - chargers nearby,152.88888888888889,4.594368487513378,2459,17,Severely underserved (>3x state avg)
